route_id,service_id,trip_id,trip_headsign
L1-5029,GCLR 26_27-43820,38495250-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495251-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495253-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495254-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495256-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495257-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495259-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495260-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495262-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495263-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495265-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495266-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495268-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495269-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495271-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495272-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495274-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495275-GCLR 26_27-43820,Griffith University (Southport)
L1-5029,GCLR 26_27-43820,38495277-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495279-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495280-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495282-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495283-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495285-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495286-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495288-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495289-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495291-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495292-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495294-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495295-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495297-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495298-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495300-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495301-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495303-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495304-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495306-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495307-GCLR 26_27-43820,Griffith University (Southport)
L1-5029,GCLR 26_27-43820,38495309-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495311-GCLR 26_27-43820,Helensvale
